,hashtag,tweet_id,image_path,body_text,text_with_OCR
0,BorderCrisis,1245912915862929408,./tweet_data/immigration_04/BorderCrisis/tweets1/EUpfLsCWkAAxpFz.jpg,Inks to this two page story. A pregnant 17y/o Honduran mother of 2 braves rivers and trek&amp; turns herself into immigration so she can reunite with her mother in NY. She soon finds out that the detention facilities are worse than the reports. Based off of testimony. #BorderCrisis https://t.co/Y7df2LBfUo,"wee

Ay

Ne

Ny

lh

BENIN

1

l

R i dp ee AY

if

a4

i 4

J

Sa

ny

Wy

PT

nis

ud

DI

tC

ra

Za

g

WW

i

Lg

kK

j

Ke

Pex

it

Bi

Pe

a

RSULA

r

Zz

LZ

if

ay

5

mt

e

E

oo

3

i

jo

Z

ky

EI

SL

I

ES

sN

i

Ss

LZ

id

of

cA

yy

fa

5

4

yy

92

iS

3

D

Ca

Cs

oS

a

Z

Ss

ws

ei

oF

a

oJ

f
"
1,BuildTheWall,1247230062379794432,./tweet_data/immigration_04/BuildTheWall/tweets1/EU8NIWOXkAsn7Ey.jpg,"#TrumpNEPA The National democrats held up the stimulus checks trying to get the green new deal passed.  Now they want stimulus checks for illegals.  TrumpNEPA believes in money for the Wall, not money for illegals. #BuildTheWall #FinishTheWall #LeadRight #ThugLifePelosi https://t.co/7eyPgduJx4","SUGGA MOMMA PELOSI

a

DONT

10 GerVvelNeUR

Tae 1Ofe
"
2,BuildTheWall,1246951189322891267,./tweet_data/immigration_04/BuildTheWall/tweets1/EU4Pf6uWoAYYXcp.jpg,"Two (2) U.S. Army Corps of Engineers #USACE employee inspect the vehicle barrier near El Centro, CA

Note the vehicle barriers in the background

BLOG https://t.co/DH7kyYpRIh

#BuildTheWall #FinishTheWall

#QuikTake qt-twall-345 by #borderObserver https://t.co/IMtUE94ODL","pr Sane

Wy

ep aa

a EY
"
3,BuildTheWall,1246966037742071809,./tweet_data/immigration_04/BuildTheWall/tweets1/EU4dANaWAAMtrw2.jpg,"Aerial Drone view of Yuma Sector Wall in San Luis, AZ

55 seconds

Source: #CBP

VIDEO https://t.co/AVscWSMEmr

#BuildTheWall #FinishTheWall
#QuikTake qt-wall-vid-055 by #borderObserver https://t.co/zxf98SETXm","ae

2

a

4

i

S

WM

HH HM

HI

ia

il

il

Wt
"
4,BuildTheWall,1247277765222637573,./tweet_data/immigration_04/BuildTheWall/tweets1/EU84gOoWAAAYPdD.jpg,"@woods53776462 @WashTimes Oh lordy hell! Looks like we need to step up more security at the southern border NOW! This is so dangerous in so many ways! 
#BuildTheWall 🇺🇸 #FinishTheWall 🇺🇸 #KeepAmericaSafe 🇺🇸 https://t.co/xQBDlifhQx","ri
"
5,BuildTheWall,1246981386432585731,./tweet_data/immigration_04/BuildTheWall/tweets1/EU4q9okXYAwtxrd.jpg,"Two U.S. Army Corps of Engineers working under high power lines make notes during their assessment of Normandy-style vehicle barrier near El Centro

BLOG https://t.co/DH7kyYpRIh

#BuildTheWall #FinishTheWall

#QuikTake qt-twall-347 by #borderObserver https://t.co/zq6qQqvr85","ya

eS

I

Vw

SWAIN

WY

AG

Zu

PEDDLE ORI 2

se

ye

a

a

ar

eo

Ec

ZZ

ee

Zo

My

y

Sf

jc

q

me

ot
"
6,BuildTheWall,1247283374152134657,./tweet_data/immigration_04/BuildTheWall/tweets1/EU89nmUXgAI0XNf.jpg,"Yuma Arizona - 20 May 2019

U.S. Army Corps of Engineers and contractors visit the border for replacement of existing vehicle barriers with pedestrian border barrier fencing

BLOG https://t.co/hHJgJBhZ8b

#BuildTheWall #FinishTheWall
#QuikTake qt-twall-365 by #borderObserver https://t.co/fVptvjP9rB","4

GLI I

cf

i

LY

a

oI

Lat

a
"
7,BuildTheWall,1246966285197606919,./tweet_data/immigration_04/BuildTheWall/tweets1/EU4dOnrX0AAF6jS.jpg,"Two U.S. Army Corps of Engineers review notes during their assessment of Normandy-style vehicle barrier near El Centro

They will improve the roads, add lightings &amp; sensors

BLOG https://t.co/DH7kyYpRIh

#BuildTheWall #FinishTheWall

#QuikTake qt-twall-346 by #borderObserver https://t.co/vCFCnykg8M","pe

ne

3

e

eee

ie

y

I

W

SS

SS

a he
"
8,BuildTheWall,1246996485448884230,./tweet_data/immigration_04/BuildTheWall/tweets1/EU44sgbWkAItpLW.jpg,"In turn out along US/MX border along Normandy-style vehicle barrier to be replaced with pedestrian fencing

Yuma Arizona
May 20, 2019

BLOG https://t.co/hHJgJBhZ8b

#BuildTheWall #FinishTheWall
#QuikTake qt-twall-362 by #borderObserver https://t.co/mjrdpzkKsw","ae

Ge

hehe

gs

A ws

ore

x

ie

eens

i

o4

Lon

cy

tS

A

o

ONY

YG

LF

ff

7

Lie

a

Ay

ff

CAALX

OO KER

OC

I

we

N

eS

COOOL

XS

A

We

mag

mt

oe

Ry

RR

am
"
9,BuildTheWall,1247158621634318337,./tweet_data/immigration_04/BuildTheWall/tweets1/EU7Ltu_U8AAuMba.jpg,"@CBP Border is Wide Open to Cross Contamination Pedestrian Traffic 
This has been going on for weeks now 
I calling BS on the severity of this #corona #Virus 
These are not #Essential Vehicles 
#Laredo #Texas #BuildTheWall https://t.co/XD6LPUqMIB","1s

2 ee ee

hoe

hi

4

arr

Sa

x

Se

i

a

ei

iy

Pee aceon

aad
"
